case_id,A,D_over_D0,J,M_over_M0,functional_barrier,geometric_collapsed,phi,t,x
search_N31_Da4_BiT0p2,0.7362156175217329,0.9029585660989767,0.9409909190810375,0.9502411896357124,False,True,0.15940642673415864,94.2,0.532258064516129
search_N31_Da4_BiT0p2,0.7174451908978114,0.8952183135967499,0.9201471267879757,0.9461596185047696,False,True,0.163017408448164,94.2,0.7903225806451613
search_N31_Da4_BiT0p2,0.749028838450245,0.9081670075510676,0.9555035319647196,0.9529778520095388,False,True,0.1569852909821986,94.4,0.016129032258064516
search_N31_Da4_BiT0p2,0.7455230862286707,0.9067478971264101,0.9515093547801968,0.9522329908876688,False,True,0.1576442724881572,94.4,0.27419354838709675
search_N31_Da4_BiT0p2,0.735148205043646,0.9025219550237389,0.9397924971282081,0.9500114236749848,False,True,0.1596097015653624,94.4,0.532258064516129
search_N31_Da4_BiT0p2,0.7163507552468588,0.8947628620055943,0.918946633402402,0.9459189021791612,False,True,0.16323037110939148,94.4,0.7903225806451613
search_N31_Da4_BiT0p2,0.7479695034519716,0.9077386619741773,0.9542947267284014,0.9527530838180182,False,True,0.15718414426771843,94.60000000000001,0.016129032258064516
search_N31_Da4_BiT0p2,0.7444641518768161,0.90631837121713,0.95030638936019,0.9520074268961285,False,True,0.15784382982102232,94.60000000000001,0.27419354838709675
search_N31_Da4_BiT0p2,0.7340847549246815,0.9020865441597301,0.9386001180228472,0.9497822339631895,False,True,0.1598124665869142,94.60000000000001,0.532258064516129
search_N31_Da4_BiT0p2,0.7152593552139622,0.8943082114316764,0.9177510679334808,0.9456785480913436,False,True,0.16344301329744906,94.60000000000001,0.7903225806451613
search_N31_Da4_BiT0p2,0.7469144832000212,0.9073116588657176,0.9530924674387645,0.9525289672725369,False,True,0.15738242103947525,94.80000000000001,0.016129032258064516
search_N31_Da4_BiT0p2,0.7434094794394626,0.9058901689313805,0.9491098721461526,0.9517825047853341,False,True,0.1580428192795171,94.80000000000001,0.27419354838709675
search_N31_Da4_BiT0p2,0.7330252989096451,0.9016523502066393,0.9374137951345133,0.949553629711119,False,True,0.16001471364999048,94.80000000000001,0.532258064516129
search_N31_Da4_BiT0p2,0.714170991742464,0.8938543649505883,0.9165604135770158,0.9454385581441673,False,True,0.16365533332887713,94.80000000000001,0.7903225806451613
search_N31_Da4_BiT0p2,0.745863824321523,0.9068860211089462,0.9518967828593858,0.9523055148479426,False,True,0.1575801102609231,95.0,0.016129032258064516
search_N31_Da4_BiT0p2,0.7423591128190152,0.9054633120693796,0.9479198290511314,0.95155823646557,False,True,0.1582412303265669,95.0,0.27419354838709675
search_N31_Da4_BiT0p2,0.7319698698935935,0.9012193903874944,0.9362335431060098,0.9493256204130057,False,True,0.16021643435500738,95.0,0.532258064516129
search_N31_Da4_BiT0p2,0.7130856623972258,0.8934013242326361,0.9153746499585201,0.9451989334986115,False,True,0.1638673301765536,95.0,0.7903225806451613
search_N31_Da4_BiT0p2,0.7448175630113142,0.906461767425109,0.9507076898239949,0.9520827368436712,False,True,0.1577772028201114,95.2,0.016129032258064516
search_N31_Da4_BiT0p2,0.7413130858986179,0.9050378184207358,0.94673627459159,0.9513346317491251,False,True,0.1584390542812021,95.2,0.27419354838709675
search_N31_Da4_BiT0p2,0.7309184928287765,0.9007876787151234,0.9350593676981841,0.949098213879906,False,True,0.16041762179149313,95.2,0.532258064516129
search_N31_Da4_BiT0p2,0.7120033631744651,0.8929490902922743,0.9141937551300585,0.9449596749693814,False,True,0.16407900311970533,95.2,0.7903225806451613
search_N31_Da4_BiT0p2,0.7437757341513975,0.9060389160563215,0.9495252036618299,0.9518606433157003,False,True,0.15797368982047788,95.4,0.016129032258064516
search_N31_Da4_BiT0p2,0.740271431331369,0.9046137053251531,0.945559221889964,0.9511117002196243,False,True,0.15863628266475274,95.4,0.27419354838709675
search_N31_Da4_BiT0p2,0.7298711916146302,0.9003572288094716,0.9338912735291554,0.9488714177221986,False,True,0.16061826922651623,95.4,0.532258064516129
search_N31_Da4_BiT0p2,0.7109240879667204,0.8924976632608581,0.9130177049977235,0.9447207829041938,False,True,0.1642903518507059,95.4,0.7903225806451613
search_N31_Da4_BiT0p2,0.742738373215365,0.905617485536746,0.9483493403668088,0.9516392444813784,False,True,0.15816956222269526,95.60000000000001,0.016129032258064516
search_N31_Da4_BiT0p2,0.7392341823830482,0.904190990421062,0.9443886847637708,0.9508894516253427,False,True,0.15883290685288226,95.60000000000001,0.27419354838709675
search_N31_Da4_BiT0p2,0.7288279902682748,0.8999280543770709,0.9327292653858809,0.9486452396020093,False,True,0.16081836988136453,95.60000000000001,0.532258064516129
search_N31_Da4_BiT0p2,0.7098478282410319,0.8920470422473579,0.9118464729853729,0.9444822571094468,False,True,0.1645013765408359,95.60000000000001,0.7903225806451613
search_N31_Da4_BiT0p2,0.7417055139667819,0.9051974937569889,0.9471801139913343,0.9514185502278473,False,True,0.15836481127957078,95.80000000000001,0.016129032258064516
search_N31_Da4_BiT0p2,0.7382013706755384,0.9037696907255117,0.9432246751812795,0.9506678953953994,False,True,0.15902891850361242,95.80000000000001,0.27419354838709675
search_N31_Da4_BiT0p2,0.7277889112081797,0.8995001685039182,0.9315733463161054,0.948419686860432,False,True,0.16101791726134396,95.80000000000001,0.532258064516129
search_N31_Da4_BiT0p2,0.7087745733875666,0.8915972254793944,0.9106800304290422,0.9442440969242176,False,True,0.16471207777481578,95.80000000000001,0.7903225806451613
search_N31_Da4_BiT0p2,0.7406771881085579,0.9047789578177111,0.9460175362647324,0.9511985700346359,False,True,0.1585594286045287,96.0,0.016129032258064516
search_N31_Da4_BiT0p2,0.7371730258760865,0.903349822503751,0.9420672029257342,0.9504470405707067,False,True,0.1592243096184136,96.0,0.27419354838709675
search_N31_Da4_BiT0p2,0.7267539750266472,0.8990735835582802,0.9304235173880566,0.9481947664658446,False,True,0.16121690520150375,96.0,0.532258064516129
search_N31_Da4_BiT0p2,0.7077043106751888,0.8911482102801784,0.909518346541782,0.9440063012074612,False,True,0.16492245656213292,96.0,0.7903225806451613
search_N31_Da4_BiT0p2,0.7396534254188851,0.9043618940807713,0.944861616763518,0.9509793130000059,False,True,0.15875340614830194,96.2,0.016129032258064516
search_N31_Da4_BiT0p2,0.7361491757889661,0.9029314013026415,0.9409162757140811,0.9502268958210326,False,True,0.15941907252710857,96.2,0.27419354838709675
search_N31_Da4_BiT0p2,0.7257232006245051,0.8986483112424816,0.9292797778534779,0.9479704850407344,False,True,0.16141532784290386,96.2,0.532258064516129
search_N31_Da4_BiT0p2,0.7066370252347125,0.8906999930569746,0.9083613884086452,0.943768868331296,False,True,0.16513251434298018,96.2,0.7903225806451613
search_N31_Da4_BiT0p2,0.7386342539324409,0.9039463182391534,0.9437123631311498,0.9507607878772162,False,True,0.1589467361668485,96.4,0.016129032258064516
search_N31_Da4_BiT0p2,0.7351298464473079,0.9025144419843605,0.9397718993147777,0.9500074694622429,False,True,0.15961319987261857,96.4,0.27419354838709675
search_N31_Da4_BiT0p2,0.7246966053022922,0.8982243626270457,0.9281421252610869,0.9477468488792558,False,True,0.16161317961708171,96.4,0.532258064516129
search_N31_Da4_BiT0p2,0.7055727001152585,0.890252569320271,0.9072091210606653,0.943531796190556,False,True,0.16534225297980604,96.4,0.7903225806451613
search_N31_Da4_BiT0p2,0.7376196999827823,0.9035322453306376,0.9425697811396944,0.9505430030812498,False,True,0.15913941121540062,96.60000000000001,0.016129032258064516
search_N31_Da4_BiT0p2,0.7341150622478116,0.9020989587778899,0.9386340777125813,0.9497887694829354,False,True,0.15980668458740044,96.60000000000001,0.27419354838709675
search_N31_Da4_BiT0p2,0.7236742048271991,0.8978017481750352,0.9270105555422018,0.9475238639596417,False,True,0.16181045523507126,96.60000000000001,0.532258064516129
search_N31_Da4_BiT0p2,0.7045113163064084,0.8898059336886974,0.9060615075111883,0.9432950822048048,False,True,0.1655516747555328,96.60000000000001,0.7903225806451613
search_N31_Da4_BiT0p2,0.7366097882293053,0.9031196897452722,0.9414338747335015,0.9503259666922904,False,True,0.15933142414538842,96.80000000000001,0.016129032258064516
search_N31_Da4_BiT0p2,0.7331048460613314,0.901684965320933,0.9375028132449117,0.9495708035660712,False,True,0.15999951987430916,96.80000000000001,0.27419354838709675
search_N31_Da4_BiT0p2,0.722656013553038,0.8973804777885078,0.9258850631541616,0.9473015359683118,False,True,0.16200714966607546,96.80000000000001,0.532258064516129
search_N31_Da4_BiT0p2,0.7034528527483896,0.8893600798889592,0.904918508778895,0.9430587233177125,False,True,0.16576078237410716,96.80000000000001,0.7903225806451613
search_N31_Da4_BiT0p2,0.7356045417416045,0.9027086652563991,0.9403046461368126,0.9501096864716031,False,True,0.15952276809039106,97.0,0.016129032258064516
search_N31_Da4_BiT0p2,0.7320992192837256,0.9012724746775785,0.9363781066702705,0.9493535790978672,False,True,0.1601916991987297,97.0,0.27419354838709675
search_N31_Da4_BiT0p2,0.7216420444946664,0.8969605608363945,0.9247656411722884,0.9470798703142063,False,True,0.16220325812478392,97.0,0.532258064516129
search_N31_Da4_BiT0p2,0.7023972863610332,0.8889150007637167,0.9037800839307532,0.942822716000649,False,True,0.16596957895732173,97.0,0.7903225806451613
search_N31_Da4_BiT0p2,0.7346039820910036,0.9022991850548187,0.9391820959684467,0.9498941698790919,False,True,0.15971343645060232,97.2,0.016129032258064516
search_N31_Da4_BiT0p2,0.7310982018874329,0.9008614993563909,0.9352599572367977,0.9491371031769281,False,True,0.16038321628049945,97.2,0.27419354838709675
search_N31_Da4_BiT0p2,0.7206323093809923,0.8965420061736782,0.9236522813574358,0.9468588721385508,False,True,0.16239877606273442,97.2,0.532258064516129
search_N31_Da4_BiT0p2,0.7013445920782762,0.8884706882818869,0.9026461901305137,0.9425870562575693,False,True,0.16617806804049268,97.2,0.7903225806451613
search_N31_Da4_BiT0p2,0.7336081294204712,0.901891261774314,0.9380662233312497,0.9496794240863355,False,True,0.1599034228812991,97.4,0.016129032258064516
search_N31_Da4_BiT0p2,0.7301018124851506,0.9004520513336035,0.9341483627636791,0.948921382626082,False,True,0.1605740650834358,97.4,0.27419354838709675
search_N31_Da4_BiT0p2,0.7196268187121313,0.8961248221624292,0.922544974227485,0.9466385463256174,False,True,0.16259369915879285,97.4,0.532258064516129
search_N31_Da4_BiT0p2,0.7002947428742571,0.8880271335454775,0.9015167826776787,0.9423517396280693,False,True,0.16638625356975725,97.4,0.7903225806451613
search_N31_Da4_BiT0p2,0.7326170024919307,0.9014849075080729,0.9369570258754619,0.9494654559848499,False,True,0.1600927212855306,97.60000000000001,0.016129032258064516
search_N31_Da4_BiT0p2,0.7291100683943946,0.9000441420768314,0.9330433197227854,0.9487064240045098,False,True,0.1607642398046065,97.60000000000001,0.27419354838709675
search_N31_Da4_BiT0p2,0.7186255818242699,0.8957090166961863,0.9214437091366744,0.9464188975152703,False,True,0.16278802330805325,97.60000000000001,0.532258064516129
search_N31_Da4_BiT0p2,0.6992477097734278,0.8875843267897268,0.9003918150289241,0.9421167611868951,False,True,0.16659413990250613,97.60000000000001,0.7903225806451613
search_N31_Da4_BiT0p2,0.7316306187540329,0.9010801338336275,0.9358544998843209,0.9492522721988522,False,True,0.1602813258028264,97.80000000000001,0.016129032258064516
search_N31_Da4_BiT0p2,0.7281229857184388,0.8996377825756863,0.9319448233377979,0.9484922336235302,False,True,0.16095373486036324,97.80000000000001,0.27419354838709675
search_N31_Da4_BiT0p2,0.7176286069655242,0.8952945972290707,0.9203484743663096,0.9461999301180335,False,True,0.16298174460850817,97.80000000000001,0.532258064516129
search_N31_Da4_BiT0p2,0.6982034618768874,0.8871422573901437,0.8992712388366506,0.9418821155471178,False,True,0.16680173180457622,97.80000000000001,0.7903225806451613
search_N31_Da4_BiT0p2,0.7306489944300703,0.900676951846236,0.9347586403813759,0.9490398791024917,False,True,0.16046923079395223,98.0,0.016129032258064516
search_N31_Da4_BiT0p2,0.727140579383912,0.899232983354717,0.930852867634339,0.948278817553093,False,True,0.16114254488059818,98.0,0.27419354838709675
search_N31_Da4_BiT0p2,0.7166359013299831,0.8948815707876788,0.9192592571688548,0.9459816483210783,False,True,0.16317485935575096,98.0,0.532258064516129
search_N31_Da4_BiT0p2,0.6971619663950341,0.8867009138722912,0.8981550039939191,0.941647796864771,False,True,0.1670090344461473,98.0,0.7903225806451613
search_N31_Da4_BiT0p2,0.7296721445595865,0.9002753721734257,0.9336694411852862,0.9488282828271793,False,True,0.16065643083442482,98.2,0.016129032258064516
search_N31_Da4_BiT0p2,0.7261628631803361,0.8988297544872471,0.9297674454917657,0.9480661816287532,False,True,0.16133066470257312,98.2,0.27419354838709675
search_N31_Da4_BiT0p2,0.7156474711086671,0.894469943990112,0.9181760438301406,0.9457640560979956,False,True,0.16336736403433053,98.2,0.532258064516129
search_N31_Da4_BiT0p2,0.6961231886446149,0.8862602839065449,0.8970430586408813,0.941413798835518,False,True,0.16721605340468992,98.2,0.7903225806451613
search_N31_Da4_BiT0p2,0.7287000830350869,0.8998754049876242,0.9325868949586461,0.9486174892679236,False,True,0.16084292070890774,98.4,0.016129032258064516
search_N31_Da4_BiT0p2,0.725189849870795,0.8984281056386874,0.9286885487733039,0.9478543314742083,False,True,0.16151808935098166,98.4,0.27419354838709675
search_N31_Da4_BiT0p2,0.7146633215635785,0.894059723074762,0.9170988197562872,0.9455471572237417,False,True,0.16355925530452814,98.4,0.532258064516129
search_N31_Da4_BiT0p2,0.6950870920570379,0.885820354307628,0.8959353491830997,0.9411801146938539,False,True,0.16742279466567284,98.4,0.7903225806451613
search_N31_Da4_BiT0p2,0.7277328226591936,0.8994770600273081,0.9315109932790681,0.9484075040941653,False,True,0.1610286954016248,98.60000000000001,0.016129032258064516
search_N31_Da4_BiT0p2,0.7242215512236594,0.8980280460774731,0.9276161683677584,0.9476432725067839,False,True,0.16170481403309445,98.60000000000001,0.27419354838709675
search_N31_Da4_BiT0p2,0.713683457119518,0.8936509139366927,0.9160275695793259,0.9453309552936251,False,True,0.16375052998556103,98.60000000000001,0.532258064516129
search_N31_Da4_BiT0p2,0.6940536381775055,0.8853811110302637,0.8948318202998643,0.9409467372102434,False,True,0.16762926462509342,98.60000000000001,0.7903225806451613
search_N31_Da4_BiT0p2,0.7267703751907437,0.8990803466137284,0.9304417266973646,0.9481983327582993,False,True,0.16121375008882097,98.80000000000001,0.016129032258064516
search_N31_Da4_BiT0p2,0.7232579780517311,0.897629584689154,0.9265502942390221,0.9474330099445945,False,True,0.16189083413242594,98.80000000000001,0.27419354838709675
search_N31_Da4_BiT0p2,0.7127078814630209,0.893243522167214,0.9149622772697711,0.9451154537440101,False,True,0.16394118503726401,98.80000000000001,0.532258064516129
search_N31_Da4_BiT0p2,0.6930227866527453,0.8849425391599686,0.8937324149402041,0.9407136586856756,False,True,0.16783547009429647,98.80000000000001,0.7903225806451613
search_N31_Da4_BiT0p2,0.7258127513976113,0.8986852736705261,0.9293790848026604,0.947989980505733,False,True,0.1613980801298646,99.0,0.016129032258064516
search_N31_Da4_BiT0p2,0.7222991403054702,0.8972327300129733,0.9254909155348662,0.9472235488255859,False,True,0.16207614519188548,99.0,0.27419354838709675
search_N31_Da4_BiT0p2,0.7117365975513642,0.8928375530560857,0.9139029261502787,0.9449006558532759,False,True,0.1641312175592428,99.0,0.532258064516129
search_N31_Da4_BiT0p2,0.6919944952519514,0.8845046229179642,0.8926370743542184,0.9404808709537176,False,True,0.1680414182981567,99.0,0.7903225806451613
search_N31_Da4_BiT0p2,0.7248599611242522,0.8982918497495558,0.9283230563032572,0.9477824523882358,False,True,0.1615816810554355,99.2,0.016129032258064516
search_N31_Da4_BiT0p2,0.721345047118053,0.8968374902587006,0.9244380206417288,0.9470148940161807,False,True,0.1622607429061308,99.2,0.27419354838709675
search_N31_Da4_BiT0p2,0.7107696076579402,0.8924330116089709,0.9128494989487589,0.9446865647508491,False,True,0.16432062478288106,99.2,0.532258064516129
search_N31_Da4_BiT0p2,0.6909687198817306,0.884067345663579,0.89154573811772,0.9402483653812375,False,True,0.16824711687443897,99.2,0.7903225806451613
search_N31_Da4_BiT0p2,0.7239120133533836,0.8979000830544425,0.927273629100332,0.9475757532761127,False,True,0.16176454855675598,99.4,0.016129032258064516
search_N31_Da4_BiT0p2,0.7203957068490485,0.8964438733229994,0.9233915972375333,0.9468070502196902,False,True,0.16244462311412391,99.4,0.27419354838709675
search_N31_Da4_BiT0p2,0.7098069134403507,0.892029902574517,0.911801977875746,0.9444731834313486,False,True,0.16450940405882838,99.4,0.532258064516129
search_N31_Da4_BiT0p2,0.6899454145798174,0.8836306898876229,0.8904583441340943,0.9400161328643286,False,True,0.16845257387740473,99.4,0.7903225806451613
search_N31_Da4_BiT0p2,0.7229689162558245,0.8975099814593847,0.9262307903479495,0.9473698878678867,False,True,0.16194667847702485,99.60000000000001,0.016129032258064516
search_N31_Da4_BiT0p2,0.7194511271397124,0.8960518868107231,0.9223516323568277,0.9466000219873436,False,True,0.16262778178937498,99.60000000000001,0.27419354838709675
search_N31_Da4_BiT0p2,0.7088485160025259,0.8916282304690936,0.9107603446946947,0.9442605147675085,False,True,0.16469755284556556,99.60000000000001,0.532258064516129
search_N31_Da4_BiT0p2,0.6889245315048642,0.8831946372040587,0.8893748286319108,0.9397841638233233,False,True,0.16865779778222295,99.60000000000001,0.7903225806451613
search_N31_Da4_BiT0p2,0.7220306772368085,0.8971215525266135,0.9251945265086859,0.9471648606992875,False,True,0.16212806680346456,99.80000000000001,0.016129032258064516
search_N31_Da4_BiT0p2,0.718511314968326,0.8956615380563585,0.9213181124554579,0.9463938137294108,False,True,0.16281021503010112,99.80000000000001,0.27419354838709675
search_N31_Da4_BiT0p2,0.7078944159565208,0.8912279996015429,0.9097245807913835,0.9440485615231281,False,True,0.16488506869794886,99.80000000000001,0.532258064516129
search_N31_Da4_BiT0p2,0.6879060209274716,0.8827591683421746,0.8882951261638092,0.9395524481980663,False,True,0.16886279748915195,99.80000000000001,0.7903225806451613
search_N31_Da4_BiT0p2,0.7210973029833315,0.8967348035243918,0.9241648234099198,0.9469606761525369,False,True,0.16230870965910638,100.0,0.016129032258064516
search_N31_Da4_BiT0p2,0.7175762767031356,0.8952728341446011,0.9202910234720886,0.9461884297258828,False,True,0.162991919049778,100.0,0.27419354838709675
search_N31_Da4_BiT0p2,0.7069446134849955,0.890829214098361,0.9086946672435348,0.9438373263662677,False,True,0.16507194925553495,100.0,0.532258064516129
search_N31_Da4_BiT0p2,0.6868898312191348,0.8823242631378324,0.8872191696031332,0.9393209754426902,False,True,0.1690675823281606,100.0,0.7903225806451613
search_N31_Da4_BiT0p2,0.7201687995118987,0.8963497414452899,0.923141666300109,0.9467573384657963,False,True,0.1624886032944327,100.2,0.016129032258064516
search_N31_Da4_BiT0p2,0.7166460181542662,0.8948857819306253,0.9192703508881227,0.9459838741370064,False,True,0.1631728901678189,100.2,0.27419354838709675
search_N31_Da4_BiT0p2,0.7059991084040365,0.8904318779291713,0.907670584890294,0.9436268118826187,False,True,0.16525819223075278,100.2,0.532258064516129
search_N31_Da4_BiT0p2,0.6858759088377577,0.8818899005232073,0.886146890136895,0.939089734519582,False,True,0.16927216206426848,100.2,0.7903225806451613
search_N31_Da4_BiT0p2,0.7192451722156146,0.8959663730242995,0.9221250399038926,0.946554851742542,False,True,0.16266774407908235,100.4,0.016129032258064516
search_N31_Da4_BiT0p2,0.7157205446252641,0.8945003880603192,0.9182560797867428,0.9457801510138156,False,True,0.16335312480025857,100.4,0.27419354838709675
search_N31_Da4_BiT0p2,0.7050579002264824,0.8900359949325534,0.9066523144017424,0.9434170205890807,False,True,0.16544379539689147,100.4,0.532258064516129
search_N31_Da4_BiT0p2,0.6848641983099568,0.881456058515104,0.88507821725537,0.9388587138925808,False,True,0.16947654690356115,100.4,0.7903225806451613
search_N31_Da4_BiT0p2,0.7183264259104257,0.8955847047567052,0.9211149284758199,0.946353219960825,False,True,0.16284612849365804,100.60000000000001,0.016129032258064516
search_N31_Da4_BiT0p2,0.7147998609643171,0.8941166589905044,0.9172481949111569,0.9455772643086693,False,True,0.1635326194504299,100.60000000000001,0.27419354838709675
search_N31_Da4_BiT0p2,0.704120988226011,0.8896415688423398,0.9056398363487382,0.9432079549476059,False,True,0.16562875657585244,100.60000000000001,0.532258064516129
search_N31_Da4_BiT0p2,0.6838546422103139,0.8810227142019035,0.8840130787384873,0.9386279015194399,False,True,0.16968074749986098,100.60000000000001,0.7903225806451613
search_N31_Da4_BiT0p2,0.7174125648806177,0.8952047429157528,0.9201113158528492,0.9461524469824393,False,True,0.16302375312161585,100.80000000000001,0.016129032258064516
search_N31_Da4_BiT0p2,0.7138839716151696,0.8937346010091419,0.9162466807220693,0.945375217885797,False,True,0.16371137069963412,100.80000000000001,0.27419354838709675
search_N31_Da4_BiT0p2,0.703188371502209,0.8892486033144744,0.9046331312733241,0.9429996173793598,False,True,0.16581307362562125,100.80000000000001,0.532258064516129
search_N31_Da4_BiT0p2,0.68284718113746,0.8805898437290839,0.8829514006389432,0.9383972848435143,False,True,0.16988477496207977,100.80000000000001,0.7903225806451613
search_N31_Da4_BiT0p2,0.7165035929236759,0.8948264935701558,0.9191141855057354,0.9459525365620155,False,True,0.16320061464121965,101.0,0.016129032258064516
search_N31_Da4_BiT0p2,0.7129728806677652,0.8933542202555415,0.9152515214544336,0.9451740155318609,False,True,0.16388937519779676,101.0,0.27419354838709675
search_N31_Da4_BiT0p2,0.7022600490467984,0.8888571019545051,0.9036321797598924,0.9427920102792373,False,True,0.16599674442742518,101.0,0.532258064516129
search_N31_Da4_BiT0p2,0.6818417536868698,0.8801574222832471,0.8818931072619296,0.9381668507846436,False,True,0.1700886408622862,101.0,0.7903225806451613
search_N31_Da4_BiT0p2,0.7155995133945534,0.894449962601458,0.9181235205893832,0.9457534923560521,False,True,0.16337670981755104,101.2,0.016129032258064516
search_N31_Da4_BiT0p2,0.712066591908687,0.8929755227405968,0.9142627011735729,0.9449736609665457,False,True,0.16406662965409816,101.2,0.27419354838709675
search_N31_Da4_BiT0p2,0.7013360198111731,0.8884670683457793,0.9026369625072848,0.942585136030773,False,True,0.166179766872542,101.2,0.532258064516129
search_N31_Da4_BiT0p2,0.6808382964202555,0.8797254240745966,0.8808381211414045,0.9379365857291926,False,True,0.17029235724451564,101.2,0.7903225806451613
search_N31_Da4_BiT0p2,0.7147003292493985,0.8940751557212698,0.9171393039922329,0.9455553179318934,False,True,0.16355203549456684,101.4,0.016129032258064516
search_N31_Da4_BiT0p2,0.7111651088714659,0.8925985143670783,0.9132802038307563,0.9447741578531942,False,True,0.16424313082756486,101.4,0.27419354838709675
search_N31_Da4_BiT0p2,0.7004162827754334,0.8880785060784235,0.9016474604020125,0.942378997021485,False,True,0.16636213884872514,101.4,0.532258064516129
search_N31_Da4_BiT0p2,0.6798367438314632,0.8792938223178096,0.8797863630128184,0.9377064755192223,False,True,0.17049593663435142,101.4,0.7903225806451613
search_N31_Da4_BiT0p2,0.7138060430887897,0.8937020784883972,0.9161615183847442,0.9453580167766621,False,True,0.1637265885871962,101.60000000000001,0.016129032258064516
search_N31_Da4_BiT0p2,0.710268434886826,0.89222320095001,0.9123040133183172,0.9445755098095,False,True,0.16441887551760953,101.60000000000001,0.27419354838709675
search_N31_Da4_BiT0p2,0.6995008370190923,0.8876914187791834,0.9006636545927986,0.9421735956586966,False,True,0.1665438582262064,101.60000000000001,0.532258064516129
search_N31_Da4_BiT0p2,0.6788370283087506,0.8788625892112387,0.8787377517822144,0.9374765054407528,False,True,0.1706993920493083,101.60000000000001,0.7903225806451613
search_N31_Da4_BiT0p2,0.7129166572005308,0.8933307363258828,0.9151901462670488,0.9451615923061577,False,True,0.16390036607346797,101.80000000000001,0.016129032258064516
search_N31_Da4_BiT0p2,0.7093765731329307,0.8918495882371535,0.9113341135244011,0.9443777204182728,False,True,0.16459386055450642,101.80000000000001,0.27419354838709675
search_N31_Da4_BiT0p2,0.6985896817936665,0.8873058101422154,0.8996855265666617,0.9419689343858844,False,True,0.16672492284323287,101.80000000000001,0.532258064516129
search_N31_Da4_BiT0p2,0.677839080093314,0.8784316959143749,0.8776922044915941,0.9372466602110812,False,True,0.17090273701005235,101.80000000000001,0.7903225806451613
search_N31_Da4_BiT0p2,0.7120321736020554,0.8929611345379771,0.9142251700158391,0.9449660478737307,False,True,0.16407336498665992,102.0,0.016129032258064516
search_N31_Da4_BiT0p2,0.7084895266857122,0.8914776819296372,0.9103704883874245,0.9441807932382927,False,True,0.16476808278978922,102.0,0.27419354838709675
search_N31_Da4_BiT0p2,0.697682816597372,0.8869216839609304,0.8987130582267742,0.9417650156996035,False,True,0.16690533049109227,102.0,0.532258064516129
search_N31_Da4_BiT0p2,0.6768428272339342,0.8780011125235011,0.8766496362804395,0.9370169239651127,False,True,0.171105985552494,102.0,0.7903225806451613
search_N31_Da4_BiT0p2,0.7111525941287734,0.8925932783464247,0.913266571980972,0.9447713867893904,False,True,0.16424558239839446,102.2,0.016129032258064516
search_N31_Da4_BiT0p2,0.7076072986307681,0.8911074877285343,0.9094131220169622,0.943984731828925,False,True,0.16494153907447381,102.2,0.27419354838709675
search_N31_Da4_BiT0p2,0.6967802410930222,0.8865390440934947,0.8977462318019702,0.9415618421312067,False,True,0.16708507893028707,102.2,0.532258064516129
search_N31_Da4_BiT0p2,0.6758481955971711,0.8775708080712438,0.8756099604055213,0.9367872802544276,False,True,0.17130915222861384,102.2,0.7903225806451613
search_N31_Da4_BiT0p2,0.7102779204265397,0.8922271728867885,0.9123143344771143,0.9445776123177827,False,True,0.16441701542042667,102.4,0.016129032258064516
search_N31_Da4_BiT0p2,0.70672989190686,0.8907390112689154,0.9084619985230586,0.9437895397151483,False,True,0.16511422628999783,102.4,0.27419354838709675
search_N31_Da4_BiT0p2,0.6958819555646073,0.8861578946568129,0.8967850303329598,0.9413594163498963,False,True,0.16726416579936415,102.4,0.532258064516129
search_N31_Da4_BiT0p2,0.6748551086531149,0.8771407504288773,0.8745730880263578,0.9365577119944255,False,True,0.1715122521532235,102.4,0.7903225806451613
search_N31_Da4_BiT0p2,0.7094081538773852,0.8918628231767927,0.9113684397028853,0.9443847276613526,False,True,0.16458766121954083,102.60000000000001,0.016129032258064516
search_N31_Da4_BiT0p2,0.7058573094766897,0.8903722581911842,0.907517102200842,0.9435952204252892,False,True,0.16528614131483726,102.60000000000001,0.27419354838709675
search_N31_Da4_BiT0p2,0.6949879610314813,0.8857782400760393,0.89582943778968,0.9411577411891534,False,True,0.1674425885915311,102.60000000000001,0.532258064516129
search_N31_Da4_BiT0p2,0.6738634874385718,0.8767109062849988,0.8735389281770725,0.9363282014521728,False,True,0.17171530101471785,102.60000000000001,0.7903225806451613
search_N31_Da4_BiT0p2,0.708543295732485,0.8915002341714355,0.9104288698855119,0.9441927359894358,False,True,0.16475751699181373,102.80000000000001,0.016129032258064516
search_N31_Da4_BiT0p2,0.7049895546484901,0.8900072342762378,0.9065784178770209,0.9434017775626261,False,True,0.1654572809611576,102.80000000000001,0.27419354838709675
search_N31_Da4_BiT0p2,0.6940982587307694,0.8854000848656826,0.894879438513714,0.9409568195305787,False,True,0.16762034475742538,102.80000000000001,0.532258064516129
search_N31_Da4_BiT0p2,0.6728732507288872,0.8762812412146428,0.8725073879556666,0.936098730282537,False,True,0.17191831504310623,102.80000000000001,0.7903225806451613
search_N31_Da4_BiT0p2,0.7076833472736302,0.891139410830342,0.9094956074554819,0.9440016404738678,False,True,0.16492657993111,103.0,0.016129032258064516
search_N31_Da4_BiT0p2,0.7041266308084604,0.889643945333154,0.9056459306179183,0.943209214745896,False,True,0.16562764202744845,103.0,0.27419354838709675
